id,date,event,partlybad,HYY_META.CO2168.mean,HYY_META.CO2168.std,HYY_META.CO2336.mean,HYY_META.CO2336.std,HYY_META.CO242.mean,HYY_META.CO242.std,HYY_META.CO2504.mean,HYY_META.CO2504.std,HYY_META.Glob.mean,HYY_META.Glob.std,HYY_META.H2O168.mean,HYY_META.H2O168.std,HYY_META.H2O336.mean,HYY_META.H2O336.std,HYY_META.H2O42.mean,HYY_META.H2O42.std,HYY_META.H2O504.mean,HYY_META.H2O504.std,HYY_META.H2O672.mean,HYY_META.H2O672.std,HYY_META.H2O84.mean,HYY_META.H2O84.std,HYY_META.NET.mean,HYY_META.NET.std,HYY_META.NO168.mean,HYY_META.NO168.std,HYY_META.NO336.mean,HYY_META.NO336.std,HYY_META.NO42.mean,HYY_META.NO42.std,HYY_META.NO504.mean,HYY_META.NO504.std,HYY_META.NO672.mean,HYY_META.NO672.std,HYY_META.NO84.mean,HYY_META.NO84.std,HYY_META.NOx168.mean,HYY_META.NOx168.std,HYY_META.NOx336.mean,HYY_META.NOx336.std,HYY_META.NOx42.mean,HYY_META.NOx42.std,HYY_META.NOx504.mean,HYY_META.NOx504.std,HYY_META.NOx672.mean,HYY_META.NOx672.std,HYY_META.NOx84.mean,HYY_META.NOx84.std,HYY_META.O3168.mean,HYY_META.O3168.std,HYY_META.O342.mean,HYY_META.O342.std,HYY_META.O3504.mean,HYY_META.O3504.std,HYY_META.O3672.mean,HYY_META.O3672.std,HYY_META.O384.mean,HYY_META.O384.std,HYY_META.Pamb0.mean,HYY_META.Pamb0.std,HYY_META.PAR.mean,HYY_META.PAR.std,HYY_META.PTG.mean,HYY_META.PTG.std,HYY_META.RGlob.mean,HYY_META.RGlob.std,HYY_META.RHIRGA168.mean,HYY_META.RHIRGA168.std,HYY_META.RHIRGA336.mean,HYY_META.RHIRGA336.std,HYY_META.RHIRGA42.mean,HYY_META.RHIRGA42.std,HYY_META.RHIRGA504.mean,HYY_META.RHIRGA504.std,HYY_META.RHIRGA672.mean,HYY_META.RHIRGA672.std,HYY_META.RHIRGA84.mean,HYY_META.RHIRGA84.std,HYY_META.RPAR.mean,HYY_META.RPAR.std,HYY_META.SO2168.mean,HYY_META.SO2168.std,HYY_META.SWS.mean,HYY_META.SWS.std,HYY_META.T168.mean,HYY_META.T168.std,HYY_META.T42.mean,HYY_META.T42.std,HYY_META.T504.mean,HYY_META.T504.std,HYY_META.T672.mean,HYY_META.T672.std,HYY_META.T84.mean,HYY_META.T84.std,HYY_META.UV_A.mean,HYY_META.UV_A.std,HYY_META.UV_B.mean,HYY_META.UV_B.std,CS.mean,CS.std
1,2000-01-23,nonevent,FALSE,373.496585365854,0.189497187263404,373.382592592593,0.172957926804307,373.961481481481,0.235106949658617,373.275061728395,0.165500177165971,29.8008845208845,22.8923164923978,2.7419512195122,0.253661770646235,2.74197530864197,0.238125070882333,2.74913580246914,0.256988314573173,2.73654320987654,0.226291628732854,2.73925925925926,0.211888990852391,2.74890243902439,0.257643672480591,7.67388206388206,18.3202794218437,0.0203658536585366,0.0283907967156816,0.0206172839506173,0.0295104082914972,0.0127160493827161,0.031145318495683,0.0207407407407408,0.032664115546643,0.0167901234567901,0.0317736982618418,0.0174390243902439,0.0291361629107179,0.752926829268293,0.101001012155765,0.758765432098765,0.102802999908191,0.759012345679012,0.100903480344729,0.744567901234568,0.0900145735800049,0.749506172839506,0.0969652158581609,0.758048780487805,0.100694367348816,36.0889024390244,0.365597789176529,35.9959259259259,0.392367104182352,36.2212345679012,0.337514380123457,36.2051851851852,0.303682034005598,36.0269512195122,0.367509768155695,990.886093366094,0.667004716440733,64.4617936117936,34.1068562004545,0.00218673218673219,0.0055606393725052,8.88167076167074,6.02948356648621,93.1624390243902,0.736299658830633,93.5324691358025,0.693400192645272,91.7617283950617,0.672199356819568,93.9138271604939,0.774957366409979,96.2776543209877,0.933979752999145,92.1535365853658,0.718172186017008,11.1328255528255,6.35345731307759,0.158170731707317,0.12296871075257,934.925925925926,1.51723244824066,-9.8111547911548,1.20580590270386,-9.58093366093366,1.24351662992048,-9.94120393120395,1.07175528196413,-10.2244717444718,0.965987666069134,-9.65115479115479,1.23889088850316,2.67754545454545,1.26161214491998,0.044758968058968,0.0237483525364089,0.000763534,4.79404864389172e-05
2,2000-01-25,nonevent,FALSE,381.752738095238,1.70143904449902,381.39265060241,1.5737349424586,382.373734939759,1.75480296360631,380.98,1.46465179413016,18.3898561151079,9.56666764275522,2.31333333333333,0.328201867550223,2.31,0.315463267545894,2.3089156626506,0.321505650097122,2.32036144578313,0.297872315840573,2.34265060240964,0.29932478623073,2.31214285714286,0.329731805689571,29.6637649880096,10.8914722936563,0.483809523809524,0.295051168778164,0.49433734939759,0.312691669107883,0.40433734939759,0.246384553538076,0.488674698795181,0.31178389593864,0.421325301204819,0.265687194970993,0.435595238095238,0.265177145567388,9.49690476190476,1.74156208526843,9.32686746987951,1.67324930548891,9.55301204819277,1.75695255494873,9.03518072289157,1.58789887360455,9.12385542168675,1.55905758848352,9.53809523809524,1.74500421250604,20.7157142857143,2.77762370733555,20.2487951807229,2.801849736396,21.666265060241,2.50125125313818,22.1501204819277,2.34176736153508,20.4963095238095,2.77685259109649,989.176402877698,2.07622403906128,39.6842446043164,22.1959530911091,0.00935251798561144,0.0112580291706839,5.54726618705041,3.20451367494608,95.8028571428571,1.74841378813101,95.5786746987952,1.83092923967408,93.9896385542168,1.61230061787431,95.2689156626506,1.77281711329475,97.4268674698796,2.30635650138695,94.5807142857143,1.53033171119841,7.34501199040764,4.78785367867624,2.05047619047619,0.262710178676985,888.285714285714,63.6662926939901,-12.3771223021583,1.93015851454129,-12.1447242206235,1.89969860545071,-12.2710551558753,1.77497205810308,-12.3998081534772,1.67169851487787,-12.2300479616307,1.91807457984512,1.54809832134293,0.8047455417362,0.0334434052757794,0.02040226846624,0.00362992619047619,0.000650310386327653
3,2000-02-13,nonevent,FALSE,376.723578947368,0.4688167899413,376.660842105263,0.466071547694148,377.282446808511,0.498498144797014,376.628105263158,0.461867842239915,23.8919540229885,13.2750489700487,5.93768421052631,0.14315928215519,5.89905263157895,0.142486085055666,6.05734042553191,0.132349939630691,5.87,0.149089434818394,5.86873684210526,0.144981599017775,5.99663157894737,0.138775883353959,17.1751054852321,10.3292473405906,0.0245263157894737,0.0337943851893291,0.0308421052631579,0.0359569233381591,0.0187234042553192,0.0397095379391425,0.0278947368421053,0.0390279424406849,0.028,0.0393727414076979,0.0245263157894737,0.0362546672286019,2.79905263157895,0.210582139855164,2.81368421052632,0.213102974966399,2.79265957446809,0.209526735183857,2.81736842105263,0.226171703397426,2.80684210526316,0.199831115705316,2.80357894736842,0.218524626342271,30.5187368421053,1.77812430584379,29.9871276595745,1.84023819305646,30.739052631579,1.70252820371191,30.7469473684211,1.71485256092502,30.3981052631579,1.84788567778514,975.886075949366,0.813849596342477,46.2488505747128,26.678514927804,0,0,4.6052953586498,2.383140930541,95.2103157894737,3.44766632531419,94.9925263157895,3.53957172803675,95.9975531914894,3.21346317259998,95.1432631578947,3.64420450476705,97.4303157894737,3.72705874926767,95.3327368421052,3.34761885591524,4.21955696202532,2.81861330927723,1.41326315789474,0.316538600063795,925.323529411765,15.328168935765,-0.0396835443037975,0.215014884836268,0.119050632911392,0.197612990050775,-0.190569620253165,0.217772434915803,-0.523691983122362,0.218085262868965,0.0801265822784803,0.209476304649085,1.64405938697318,0.882067146741592,0.023938122605364,0.0156006478629285,0.00531764509803921,0.000479139495893931
4,2000-02-17,nonevent,FALSE,378.600366972477,1.93417985614988,378.464862385321,1.94653615176951,379.785871559633,2.86502220630305,378.316909090909,1.98343032729136,23.7952112676056,16.1789049604714,5.71,0.080334946963969,5.71522935779816,0.0648730431129286,5.79577981651376,0.0670584816352509,5.68881818181818,0.0867425994853239,5.6622,0.0692175606841984,5.74853211009174,0.07274798823836,18.2182287822878,12.7204771312494,0.218256880733945,0.235921534494688,0.227614678899083,0.247733799345367,0.175688073394495,0.185429266600487,0.222181818181818,0.211527350122567,0.205454545454545,0.207659019927214,0.199449541284404,0.198843111719997,3.1302752293578,1.23687289289443,3.08284403669725,1.10738103762312,3.07880733944954,1.1620007687658,3.06,1.1649223307574,3.08981818181818,1.17809049497281,3.09614678899083,1.19009329564012,19.9779816513761,5.28786867724685,19.0234862385321,5.40706557237616,20.7763636363636,5.4174151267506,20.954,5.56260370689842,19.6214678899083,5.12474603267541,978.364725274724,0.242025886822194,30.7056572769953,20.8058427690799,0,0,10.8189926739927,6.16371893368964,98.7306422018349,1.20105144925524,99.4661467889908,1.02484317522684,97.5052293577982,1.09044638865812,99.6378181818182,1.16872029271429,101.3823,1.13811367506667,97.8478899082569,1.14431936214607,13.9158241758241,8.30627640210171,0.21256880733945,0.116526929566968,904.942857142857,53.2087691010015,-1.04945054945055,0.108633169152264,-0.669047619047619,0.165462403290226,-1.22117216117216,0.11249179229468,-1.53518315018315,0.122651379486228,-0.82952380952381,0.134190581920279,2.26180516431925,1.34565146333412,0.0308929577464789,0.0219026250843156,0.00203846679245283,0.000750932712175008
5,2000-02-23,nonevent,FALSE,380.52811965812,0.802000657433635,380.371465517241,0.889550208090346,381.816206896552,1.29259271313084,380.296465517241,0.968883942715987,236.605352839931,145.160570569359,2.66350427350427,0.319426523414838,2.69560344827586,0.304894247648058,2.54887931034483,0.382812865059644,2.69413793103448,0.306605734554605,2.77107142857143,0.366385858414496,2.61336206896552,0.348995936105697,81.6998761061948,109.164607217524,0.319316239316239,0.179648730504677,0.336724137931034,0.18397436429199,0.23551724137931,0.157542788266974,0.3325,0.183477874510205,0.287241379310345,0.172559183076902,0.286637931034483,0.160140937739324,2.65794871794872,0.672278086013286,2.65025862068966,0.667323611225431,2.62198275862069,0.646127218362487,2.64224137931035,0.667191500059109,2.6098275862069,0.684998232633227,2.64525862068966,0.65299372286336,32.6248717948718,0.697921316808872,31.2694827586207,1.8530331632348,32.866724137931,0.892441473771782,32.6753448275862,0.928274163993715,32.2350862068966,0.938219864553548,1006.51493975904,0.217192600415088,339.171514629948,211.125658023789,0.000963855421686748,0.00748103820978763,67.500843373494,30.5298519396985,95.1041025641026,1.61261842860811,96.5325862068966,2.38204009044847,92.1890517241379,1.78187150195384,96.7526724137931,2.32673623166746,101.351071428571,4.57103558376979,93.2935344827586,1.98199559263774,84.4769191049915,49.764320766527,0.559316239316239,0.374687746999088,936.605263157895,0.916499618383872,-10.272530120482,1.57541498677546,-10.4898278829604,2.08527546463965,-10.3465404475043,1.34740091203685,-10.730843373494,1.38181457832596,-10.2827538726334,1.87005550065333,8.35676075731498,4.53493674322785,0.178083820998279,0.123401884297337,0.00254623448275862,0.00068566958682652
6,2000-03-23,nonevent,FALSE,372.889866666667,0.410638701508673,372.769205298013,0.380586430269215,373.387814569536,0.478567158700123,372.714966887417,0.360547498807415,215.997636122178,157.22023070545,4.2536,0.182871502911692,4.24470198675497,0.184002927320989,4.28609271523179,0.186751076783807,4.23602649006622,0.186340475009943,4.23655629139073,0.190214077143328,4.26306666666667,0.185233198448892,127.972368064953,131.099986377286,0.0513333333333333,0.0652683327293619,0.0508609271523179,0.0600326621915214,0.0455629139072847,0.0553128768803962,0.0509933774834437,0.0561278892873221,0.0463576158940397,0.0511661795031133,0.0547333333333333,0.0600413355004708,1.06153333333333,0.242048685176197,1.01867549668874,0.216073060164654,1.08615894039735,0.240124581352131,0.985761589403973,0.20373000788983,0.97615894039735,0.198110611955888,1.07606666666667,0.233881449539032,42.6098,2.62929124346335,42.3537748344371,2.62141405650255,42.6683443708609,2.7025788746957,42.6533112582782,2.69045491118864,42.4234,2.6487170073896,979.283559096944,0.189113489019219,422.540743691899,308.638703029003,-0.00476759628154046,0.00533259863267621,35.2904780876494,24.9204591039567,71.7157333333333,11.4807077364487,72.4658940397351,11.4145904450706,70.8214569536423,11.6531108520344,73.2913907284768,11.3929251754315,75.3894000000001,11.643620440096,70.7613333333333,11.5393638912923,28.7833466135459,21.1782504653866,0.118266666666667,0.116922200179669,923.098039215686,2.06160036826525,-0.533505976095617,1.95028760298045,-0.234116865869853,2.00967918397301,-0.890664010624171,1.90240499664754,-1.2596015936255,1.88841438344831,-0.323359893758301,1.97902666526927,11.6268683510638,7.20808283284274,0.301720185922975,0.229672355473144,0.000705776266666667,0.000249608766682568
7,2000-03-25,Ib,FALSE,373.128684210526,1.0966171246884,372.98,1.04775009575653,373.701830065359,1.25919796837658,372.91,1.00416370022131,252.480327225131,138.921952757957,3.25368421052632,0.299727656095516,3.23222222222222,0.308108025788936,3.29915032679738,0.290206250867646,3.22803921568628,0.310415805229409,3.22771241830065,0.307516573648407,3.2675816993464,0.298119161409871,142.534162303665,115.885106747488,0.0236184210526316,0.0403059383346931,0.0281045751633987,0.0421424844081132,0.0252941176470588,0.0453793777579265,0.0279084967320261,0.046758809960365,0.0304575163398693,0.0428942989292628,0.0254248366013072,0.0942978688162967,0.843355263157895,0.159896258085045,0.829738562091503,0.157876316148276,0.914640522875817,0.574305102005196,0.824509803921569,0.162646456982746,0.833986928104576,0.17483202415492,0.864379084967321,0.229340674157118,47.953552631579,3.03931096406478,47.5842483660131,3.27269016431325,48.1350980392157,2.78079128213514,48.1969934640523,2.67860629633145,47.7177124183007,3.19320753127717,992.994188481674,0.280526085205181,487.59640052356,268.860549668453,-0.0053403141361256,0.00877948268885411,41.0904450261781,21.3170889812053,59.6722368421053,14.6256430524781,60.1191503267974,14.3691373833549,59.5350326797386,15.5926492096092,60.9109150326797,14.1222247091651,62.475294117647,14.2172693385833,59.18477124183,15.2607171610542,32.4211256544503,19.5161042897235,0.13828947368421,0.115292753290528,923.450980392157,2.0621709482019,-1.3305890052356,1.94733020682179,-1.03743455497382,2.2315522375459,-1.7384554973822,1.74807888466389,-2.09564136125654,1.69562160154899,-1.09586387434554,2.09011144009962,12.9067787958115,7.02230040195356,0.333522513089005,0.239981216206763,0.00066211987012987,0.000209531559257748
8,2000-03-28,II,FALSE,375.143397435897,1.34299880949907,374.804807692308,1.00995909923826,375.647770700637,1.40762921196141,374.604935897436,0.834471435406584,314.931342710998,182.673206391299,2.30891025641025,0.266035587524698,2.28237179487179,0.251563144588923,2.36203821656051,0.26765539185031,2.25076923076923,0.22856505662866,2.22371794871795,0.203273906894496,2.3287898089172,0.272004313499148,165.194411764706,144.32517821906,0.0978846153846154,0.107072538664123,0.0905769230769231,0.0916672832523064,0.0776433121019108,0.0914774746505764,0.0864743589743589,0.0812308894621513,0.08,0.075698894183767,0.0936942675159236,0.116339945210333,1.61788461538462,0.627353899830674,1.46064102564103,0.407674252452236,1.67242038216561,0.694428746297608,1.37961538461539,0.33557823877962,1.39608974358974,0.334609206278586,1.6712101910828,0.703549927445307,49.5069871794872,2.55414967098055,49.1941401273886,2.63141037658174,49.9476923076923,2.01739399006895,50.0226923076923,1.85164385419528,49.3309554140128,2.55775837941869,1008.21652173913,0.764164862727552,597.701994884911,350.609878967439,0.00106138107416884,0.019296827365182,52.1367135549873,26.8504926493104,40.7275,14.0033598560511,40.3376282051282,12.7248653259711,41.1738853503185,14.9058298115666,39.7733333333334,10.7007068402849,39.7039102564103,9.08062159118067,40.593821656051,14.2721342956337,38.7606138107418,23.49668313164,0.986153846153846,0.96005743211167,924.058823529412,1.91218999794351,-0.348452685421993,2.57812074302586,-0.0769309462915581,2.75859212600063,-0.550895140664958,2.12560145089406,-0.796265984654731,1.90821195129277,-0.122365728900253,2.62001522886601,14.949320971867,9.03950860139641,0.431328388746803,0.332385030752107,0.00189572205128205,0.000759670959328896
9,2000-04-06,Ib,FALSE,372.363293413174,0.626329374753749,372.245688622754,0.615803402208043,372.847245508982,0.647279445314092,372.193952095808,0.596288680474857,269.981546762589,200.826676472123,4.45904191616767,0.367894094132415,4.42287425149701,0.365104543200372,4.50976047904191,0.36056340133254,4.40940119760479,0.359295999392257,4.39598802395209,0.357929218082172,4.46251497005988,0.362899499119652,156.409709090909,173.191386913109,0.0308982035928143,0.0478932843256805,0.03,0.0460617709927436,0.0288023952095808,0.047106677131517,0.0249101796407186,0.0454676935945833,0.029940119760479,0.0524059341575487,0.0288023952095808,0.050869575673168,0.74754491017964,0.207766281648882,0.736407185628743,0.174349813012384,0.775149700598802,0.254238424023415,0.705209580838323,0.156535681768377,0.709700598802395,0.15295256824313,0.771077844311376,0.245791149320885,45.9741916167665,1.89284745321279,45.6613173652695,1.92201373780497,46.1417365269461,1.89512150547798,46.1161676646706,1.88997664820372,45.8547305389222,1.94390608329936,986.74045508982,2.77746218615592,515.622610778443,392.245818926242,-0.00291017964071856,0.00669910544450969,41.0068143712573,29.483792583238,65.0478443113772,13.978114180672,65.2405389221557,14.181465642877,64.8223952095809,13.8276173892014,65.8722155688623,14.1748271021179,67.4810179640719,14.6528113439984,64.3018562874252,13.8206657129932,32.9402155688623,25.3857086619622,0.107065868263473,0.122741335312403,923.410714285714,2.647652721764,1.67210778443114,1.94294131964453,1.89325748502994,1.96010171383681,1.3540119760479,1.91031406632279,0.991520958083833,1.91418614434013,1.84650299401197,1.95474782906411,14.2862610778443,9.57244374084094,0.418313173652695,0.34438621638689,0.000541491097560975,7.24079119714444e-05
10,2000-04-07,Ia,FALSE,373.869464285714,0.655604359779004,373.788579881657,0.649312178072233,374.356309523809,0.629567439681002,373.737083333333,0.633824390729328,348.039583828775,209.405811937111,3.93547619047619,0.420170780111675,3.91721893491124,0.424632844905653,4.00553571428571,0.38243117486323,3.90458333333333,0.427054883186567,3.90886904761905,0.426923860599039,3.95726190476191,0.409436157322844,183.825285714286,176.092971136242,0.0201785714285714,0.0432991711318064,0.0240828402366863,0.0477769395607316,0.0211309523809524,0.0502976243202519,0.0260119047619047,0.0438989023767462,0.0305952380952381,0.0406489628500075,0.0259523809523809,0.0483529698663476,0.875535714285715,0.164774420027185,0.881479289940829,0.155044735816005,0.911011904761905,0.2911069928644,0.858809523809524,0.158566971528286,0.868928571428571,0.156500026646841,0.891011904761905,0.15758522028996,47.516130952381,2.92009718597913,47.1801785714286,2.82477882621332,47.6241666666667,2.89553784661119,47.5555357142857,2.91066565609847,47.327619047619,2.94050695007976,1001.79701545779,1.46646303056015,667.905897740785,411.180136297236,-0.00618311533888223,0.00855290261491692,50.7001902497028,26.4657271266957,53.34375,11.0922212959553,54.0173372781065,11.2789670726025,52.9593452380953,10.8507669167895,54.5269047619048,11.3084887278646,56.015,11.6540644396739,52.5192857142857,11.018597592249,40.0018192627825,25.1424158004274,0.162083333333333,0.106876470003081,924.839285714286,1.2472046666524,2.88800237812129,1.77327254773928,3.21928656361475,1.99987457104849,2.44927467300832,1.63027548707286,2.07982164090368,1.61097592177261,3.18105826397146,1.9295160255955,16.6888917954816,10.5049506981433,0.561250772889417,0.451129551108471,0.000850576666666667,0.00024437580736912
